order_id,product_id,order_date,courier_delivery,city,district,type_of_delivery,estimated_delivery_time_days,product_rating,ontime
173935,284,2023-04-01,SiCepat,Surabaya,Tambaksari,Reguler,1,5,Ontime
632063,198,2022-09-25,POS Indonesia,Bogor,Megamendung,Reguler,1,3,Ontime
10035,281,2023-02-23,J&T Express,Surakarta,Banyudono,Next Day,4,4,Ontime
36250,299,2022-11-28,SiCepat,Surabaya,Kenjeran,Same Day,1,4,Ontime
345506,231,2023-02-28,JNE,Surabaya,Wonokromo,Express,2,5,Ontime
996611,260,2022-11-03,JNE,Pontianak,Pontianak Barat,Next Day,1,5,Ontime
809221,231,2023-05-18,SiCepat,Semarang,Mijen,Express,1,3,Ontime
468858,209,2022-08-11,JNE,Medan,Medan Denai,Reguler,2,4,Ontime
979634,250,2023-06-05,POS Indonesia,Surabaya,Tegalsari,Express,5,1,Ontime
574226,178,2022-10-16,POS Indonesia,Batam,Galang,Reguler,2,4,Ontime
788401,170,2022-08-14,J&T Express,Malang,Sukun,Same Day,3,3,Ontime
479747,216,2022-07-26,SiCepat,Bogor,Gunung Putri,Next Day,3,3,Ontime
907377,177,2022-11-18,J&T Express,Semarang,Candisari,Same Day,1,1,Ontime
908660,209,2023-04-29,Ninja Xpress,Yogyakarta,Pakualaman,Reguler,2,2,Ontime
639080,208,2022-12-16,Ninja Xpress,Jakarta,Matraman,Express,1,4,Ontime
666269,112,2023-05-12,SiCepat,Surabaya,Bubutan,Same Day,1,1,Ontime
832543,151,2022-12-05,Ninja Xpress,Depok,Sukmajaya,Reguler,5,3,Ontime
723206,130,2022-10-24,J&T Express,Surabaya,Simokerto,Express,3,4,Ontime
984293,135,2022-11-30,J&T Express,Tangerang,Pondok Aren,Same Day,5,5,Ontime
166301,215,2022-07-21,J&T Express,Makassar,Biringkanaya,Next Day,4,3,Ontime
750327,289,2022-08-31,POS Indonesia,Bandung,Cidadap,Express,2,5,Ontime
133325,160,2022-10-24,Ninja Xpress,Bogor,Gunung Putri,Same Day,4,3,Ontime
70801,111,2023-04-05,SiCepat,Bandung,Cibiru,Next Day,1,5,Ontime
635296,247,2022-11-04,Ninja Xpress,Tangerang,Cipondoh,Express,3,4,Ontime
161847,201,2023-02-20,J&T Express,Semarang,Gunungpati,Next Day,2,4,Ontime
505545,198,2023-03-06,POS Indonesia,Surakarta,Pasarsragen,Next Day,4,4,Ontime
439416,145,2023-02-06,J&T Express,Padang,Padang Barat,Reguler,1,1,Ontime
916118,281,2022-10-19,JNE,Tangerang,Serpong Selatan,Reguler,4,5,Ontime
910018,175,2023-04-17,Ninja Xpress,Depok,Tapos,Reguler,3,4,Ontime
197485,148,2022-12-17,J&T Express,Jakarta,Kebayoran Lama,Next Day,5,5,Ontime
191555,143,2022-10-01,SiCepat,Surabaya,Pabean Cantian,Same Day,4,5,Ontime
340072,172,2022-08-12,POS Indonesia,Bekasi,Jati Sampurna,Next Day,1,5,Ontime
993151,145,2023-01-31,JNE,Bandar Lampung,Kedamaian,Next Day,4,2,Ontime
656212,130,2023-04-14,POS Indonesia,Depok,Cilodong,Reguler,2,1,Ontime
349985,262,2022-12-10,POS Indonesia,Semarang,Semarang Barat,Same Day,3,4,Ontime
358020,274,2022-12-28,SiCepat,Tangerang,Pondok Aren,Reguler,4,5,Ontime
142299,285,2023-04-08,J&T Express,Malang,Blimbing,Next Day,3,1,Ontime
883214,258,2022-09-23,SiCepat,Depok,Cinere,Express,4,2,Ontime
288462,296,2022-09-06,POS Indonesia,Bogor,Gunung Putri,Express,4,1,Ontime
921605,113,2023-02-23,JNE,Bekasi,Rawalumbu,Same Day,4,1,Ontime
886897,154,2022-08-20,Ninja Xpress,Pekanbaru,Rumbai,Next Day,2,1,Ontime
597312,124,2022-12-12,JNE,Makassar,Ujung Tanah,Express,3,2,Ontime
341447,114,2022-12-27,POS Indonesia,Yogyakarta,Danurejan,Reguler,2,4,Ontime
271021,214,2023-02-20,SiCepat,Pekanbaru,Senapelan,Express,5,1,Ontime
849759,164,2022-12-23,SiCepat,Padang,Padang Timur,Reguler,3,3,Ontime
272460,224,2023-04-18,SiCepat,Bandar Lampung,Sukarame,Express,3,4,Ontime
636650,194,2022-12-18,J&T Express,Palembang,Kemuning,Next Day,3,2,Ontime
709964,218,2022-10-29,J&T Express,Bogor,Tanah Sereal,Same Day,4,1,Ontime
309155,133,2022-11-04,SiCepat,Semarang,Gunungpati,Express,2,2,Ontime
895144,245,2023-05-02,Ninja Xpress,Tangerang,Serpong,Reguler,5,3,Ontime
566106,233,2023-03-25,J&T Express,Batam,Galang,Reguler,4,5,Ontime
269702,258,2022-10-25,Ninja Xpress,Bogor,Babakan Madang,Reguler,2,4,Ontime
214483,131,2023-06-10,SiCepat,Bandar Lampung,Teluk Betung Barat,Reguler,3,1,Ontime
246469,287,2022-11-11,JNE,Surakarta,Kartasura,Next Day,5,5,Ontime
174490,288,2023-04-03,POS Indonesia,Surakarta,Berbek,Reguler,2,2,Ontime
314528,297,2023-01-02,SiCepat,Bekasi,Jati Sampurna,Reguler,4,1,Ontime
321959,238,2023-06-09,Ninja Xpress,Depok,Sawangan,Express,3,4,Ontime
982369,267,2022-12-20,JNE,Semarang,Gayamsari,Reguler,4,1,Ontime
739131,155,2023-04-13,Ninja Xpress,Jakarta,Cempaka Putih,Express,1,2,Ontime
879759,179,2022-12-20,SiCepat,Surabaya,Asemrowo,Next Day,3,2,Ontime
390577,114,2022-06-11,Ninja Xpress,Bandar Lampung,Teluk Betung Utara,Reguler,4,1,Ontime
31645,146,2022-08-23,Ninja Xpress,Bogor,Jonggol,Express,1,4,Ontime
847093,266,2022-12-24,SiCepat,Malang,Tumpang,Reguler,1,2,Ontime
643129,253,2023-06-08,JNE,Jakarta,Kebayoran Baru,Express,5,3,Ontime
278334,194,2022-10-13,SiCepat,Palembang,Bukit Kecil,Express,1,4,Ontime
828217,255,2023-01-08,JNE,Palembang,Sako,Express,1,4,Ontime
101901,263,2022-11-12,J&T Express,Bekasi,Bekasi Barat,Express,5,5,Ontime
629847,204,2022-09-14,SiCepat,Bandung,Buahbatu,Next Day,3,2,Ontime
604427,152,2022-08-12,Ninja Xpress,Depok,Beji,Next Day,2,3,Ontime
666921,275,2022-06-27,J&T Express,Malang,Tumpang,Next Day,3,1,Ontime
920436,116,2022-10-03,SiCepat,Palembang,Ilir Timur II,Express,5,1,Ontime
524505,138,2023-01-27,Ninja Xpress,Surabaya,Wonokromo,Express,3,2,Ontime
272939,266,2023-05-03,Ninja Xpress,Bekasi,Jati Sampurna,Same Day,5,4,Ontime
678559,233,2022-10-24,JNE,Bekasi,Bekasi Timur,Next Day,2,3,Ontime
705741,247,2022-10-04,SiCepat,Malang,Tumpang,Same Day,1,4,Ontime
599096,146,2022-09-17,J&T Express,Jakarta,Ciracas,Same Day,4,1,Ontime
638160,212,2022-06-18,Ninja Xpress,Yogyakarta,Panembahan,Express,4,1,Ontime
904079,285,2023-05-02,SiCepat,Semarang,Ngaliyan,Express,2,5,Ontime
45297,190,2022-07-26,SiCepat,Semarang,Ngaliyan,Next Day,4,5,Ontime
360102,163,2023-03-20,J&T Express,Surakarta,Kraton,Next Day,1,2,Ontime
597681,258,2023-04-27,POS Indonesia,Denpasar,Denpasar Selatan,Next Day,1,4,Ontime
90920,272,2023-04-24,JNE,Tangerang,Pagedangan,Same Day,1,3,Ontime
624621,158,2022-06-16,Ninja Xpress,Bogor,Dramaga,Express,2,3,Ontime
969374,147,2023-04-22,J&T Express,Yogyakarta,Tegalrejo,Next Day,2,3,Ontime
70075,293,2023-03-04,JNE,Batam,Batam Kota,Express,1,5,Ontime
319745,171,2023-05-02,POS Indonesia,Surabaya,Bubutan,Express,5,4,Ontime
738624,200,2023-01-22,SiCepat,Yogyakarta,Ngampilan,Same Day,1,5,Ontime
813905,157,2023-03-08,J&T Express,Surakarta,Mojogedang,Next Day,2,5,Ontime
467726,184,2022-11-30,JNE,Jakarta,Sawah Besar,Reguler,3,4,Ontime
9282,121,2022-07-03,JNE,Malang,Singosari,Reguler,1,1,Ontime
806237,271,2022-06-12,Ninja Xpress,Medan,Medan Marelan,Express,1,5,Ontime
50438,180,2023-05-19,J&T Express,Palembang,Kalidoni,Express,2,2,Ontime
374984,133,2022-07-10,JNE,Bekasi,Pondok Melati,Same Day,5,3,Ontime
943028,201,2023-01-08,JNE,Tangerang,Benda,Next Day,5,2,Ontime
560999,273,2022-06-25,SiCepat,Pekanbaru,Lima Puluh,Express,2,2,Ontime
757162,255,2023-03-09,J&T Express,Denpasar,Sesetan,Express,1,2,Ontime
38683,259,2023-05-06,SiCepat,Surakarta,Jebres,Next Day,3,4,Ontime
844407,276,2022-07-24,Ninja Xpress,Denpasar,Renon,Same Day,5,1,Ontime
992836,154,2023-02-18,POS Indonesia,Surabaya,Semampir,Reguler,2,4,Ontime
561405,122,2023-03-20,J&T Express,Semarang,Semarang Barat,Express,2,4,Ontime
378137,179,2023-01-01,JNE,Jakarta,Grogol Petamburan,Reguler,3,4,Ontime
433392,204,2022-12-12,POS Indonesia,Bandung,Buahbatu,Reguler,3,1,Ontime
661621,288,2022-10-20,SiCepat,Surabaya,Genteng,Same Day,1,1,Ontime
790684,178,2022-10-08,Ninja Xpress,Bandar Lampung,Teluk Betung Utara,Express,1,5,Ontime
156544,269,2022-12-03,SiCepat,Jakarta,Cempaka Putih,Same Day,3,4,Ontime
92004,225,2022-10-21,J&T Express,Pontianak,Pontianak Barat,Reguler,2,5,Ontime
223581,132,2022-08-26,Ninja Xpress,Denpasar,Kedonganan,Express,5,4,Ontime
536687,146,2023-04-12,JNE,Bandar Lampung,Labuhan Ratu,Same Day,5,3,Ontime
196280,181,2023-04-13,SiCepat,Bekasi,Bekasi Timur,Same Day,4,5,Ontime
21981,140,2023-04-16,JNE,Makassar,Makassar Utara,Same Day,4,2,Ontime
713181,270,2023-05-16,Ninja Xpress,Bandung,Babakan Ciparay,Express,5,4,Ontime
532813,213,2022-12-20,JNE,Palembang,Seberang Ulu I,Express,1,2,Ontime
489632,286,2022-06-18,J&T Express,Surabaya,Genteng,Express,1,5,Ontime
228038,245,2022-12-23,JNE,Surabaya,Benowo,Next Day,2,5,Ontime
981230,278,2022-12-02,J&T Express,Tangerang,Legok,Reguler,1,1,Ontime
387197,163,2023-05-28,Ninja Xpress,Bandar Lampung,Sukabumi,Same Day,4,2,Ontime
848071,130,2023-04-13,POS Indonesia,Bandar Lampung,Teluk Betung Selatan,Reguler,5,2,Ontime
708983,117,2022-10-22,POS Indonesia,Jakarta,Mampang Prapatan,Next Day,3,1,Ontime
916346,227,2023-02-07,J&T Express,Surakarta,Jatipuro,Next Day,2,2,Ontime
870186,193,2022-10-21,SiCepat,Batam,Galang,Reguler,1,4,Ontime
969997,183,2023-02-12,J&T Express,Depok,Beji,Same Day,3,4,Ontime
916297,212,2023-02-25,JNE,Bogor,Gunung Putri,Express,3,5,Ontime
19147,190,2022-07-22,Ninja Xpress,Malang,Klojen,Same Day,3,3,Ontime
182025,205,2022-09-05,J&T Express,Batam,Sei Beduk,Next Day,5,3,Ontime
368859,280,2022-08-05,SiCepat,Padang,Padang Timur,Next Day,4,3,Ontime
456463,221,2023-03-18,JNE,Denpasar,Kedonganan,Next Day,5,1,Ontime
640503,273,2022-11-01,POS Indonesia,Makassar,Batu,Same Day,3,4,Ontime
564459,212,2023-02-01,POS Indonesia,Depok,Cilodong,Express,1,2,Ontime
973885,140,2022-09-12,JNE,Medan,Medan Barat,Reguler,2,4,Ontime
23712,221,2022-11-04,J&T Express,Medan,Medan Kota,Next Day,4,3,Ontime
545799,300,2023-03-01,SiCepat,Surakarta,Jenawi,Express,2,2,Ontime
285358,172,2023-04-09,SiCepat,Bekasi,Bekasi Jaya,Express,5,2,Ontime
114720,276,2023-04-21,SiCepat,Palembang,Sako,Reguler,2,3,Ontime
551291,296,2023-03-22,J&T Express,Makassar,Bonto,Next Day,1,2,Ontime
420625,258,2023-04-14,JNE,Yogyakarta,Kraton,Reguler,5,1,Ontime
34648,158,2022-08-02,J&T Express,Semarang,Banyumanik,Reguler,5,5,Ontime
926010,184,2022-08-22,JNE,Jakarta,Grogol Petamburan,Express,2,2,Ontime
753807,242,2023-02-15,JNE,Surakarta,Kalijambe,Same Day,2,2,Ontime
328101,245,2022-11-28,J&T Express,Medan,Medan Labuhan,Reguler,5,3,Ontime
633961,221,2022-07-07,J&T Express,Malang,Poncokusumo,Same Day,3,4,Ontime
187340,275,2023-06-01,JNE,Bogor,Bogor Tengah,Same Day,3,4,Ontime
126639,260,2023-06-07,JNE,Surabaya,Tambaksari,Reguler,1,3,Ontime
998266,140,2023-06-01,J&T Express,Bandar Lampung,Labuhan Ratu,Reguler,3,4,Ontime
269344,134,2022-07-27,Ninja Xpress,Jakarta,Kemayoran,Express,2,2,Ontime
474260,113,2022-10-30,Ninja Xpress,Bandar Lampung,Tanjung Karang Pusat,Reguler,3,5,Ontime
5001,138,2023-06-02,POS Indonesia,Bogor,Cibinong,Reguler,5,4,Ontime
173901,294,2023-04-01,Ninja Xpress,Palembang,Kalidoni,Reguler,1,1,Ontime
82608,249,2023-02-25,Ninja Xpress,Pekanbaru,Senapelan,Next Day,1,5,Ontime
421403,247,2023-01-18,JNE,Pontianak,Pontianak Selatan,Next Day,1,1,Ontime
310101,171,2022-09-09,JNE,Padang,Pauh,Same Day,5,3,Ontime
915116,141,2022-08-21,Ninja Xpress,Yogyakarta,Ngampilan,Express,3,2,Ontime
182993,280,2022-07-19,JNE,Yogyakarta,Ngampilan,Reguler,4,3,Ontime
549809,204,2023-04-16,POS Indonesia,Pontianak,Pontianak Barat,Express,5,4,Ontime
517132,115,2022-08-12,J&T Express,Surakarta,Batuwarno,Express,3,4,Ontime
45040,216,2022-10-12,J&T Express,Denpasar,Renon,Next Day,4,1,Ontime
589816,157,2022-08-11,JNE,Jakarta,Kebayoran Lama,Next Day,5,5,Ontime
390370,180,2022-08-31,JNE,Tangerang,Serpong Utara,Reguler,1,3,Ontime
515404,233,2022-09-26,Ninja Xpress,Pekanbaru,Lima Puluh,Next Day,4,4,Ontime
368257,182,2023-04-16,POS Indonesia,Yogyakarta,Jetis,Express,4,2,Ontime
192743,236,2022-09-17,J&T Express,Makassar,Makassar City,Next Day,4,3,Ontime
466538,279,2023-04-29,Ninja Xpress,Batam,Sei Beduk,Same Day,3,5,Ontime
866284,171,2022-07-03,Ninja Xpress,Bandar Lampung,Tanjung Senang,Express,2,3,Ontime
920173,293,2023-03-04,SiCepat,Bekasi,Jatiasih,Same Day,2,1,Ontime
250541,242,2022-10-03,POS Indonesia,Bogor,Nanggung,Next Day,4,5,Ontime
532512,144,2022-09-14,JNE,Palembang,Kertapati,Same Day,5,1,Ontime
232614,290,2023-03-15,JNE,Yogyakarta,Terban,Reguler,1,3,Ontime
636980,264,2022-12-14,J&T Express,Tangerang,Karang Tengah,Reguler,5,3,Ontime
743373,183,2022-08-19,SiCepat,Surabaya,Gubeng,Next Day,1,4,Ontime
226386,157,2023-05-05,SiCepat,Surabaya,Kenjeran,Next Day,4,3,Ontime
970432,124,2022-10-31,POS Indonesia,Surakarta,Mojogedang,Reguler,5,5,Ontime
109766,237,2023-03-12,POS Indonesia,Depok,Tapos,Same Day,1,4,Ontime
917391,229,2022-12-19,POS Indonesia,Padang,Lubuk Begalung,Express,4,4,Ontime
919428,147,2023-05-09,JNE,Padang,Padang Utara,Express,5,4,Ontime
140991,230,2023-04-23,POS Indonesia,Malang,Klojen,Reguler,1,2,Ontime
882475,243,2022-07-20,JNE,Bogor,Cileungsi,Next Day,5,4,Ontime
48763,205,2023-02-20,J&T Express,Pekanbaru,Rumbai,Next Day,5,4,Ontime
246649,151,2023-02-05,POS Indonesia,Depok,Tapos,Same Day,3,3,Ontime
896650,191,2023-04-03,POS Indonesia,Bandung,Cibeunying Kidul,Express,2,5,Ontime
422578,115,2022-09-30,Ninja Xpress,Bekasi,Bekasi Utara,Express,3,1,Ontime
513401,246,2022-08-26,SiCepat,Tangerang,Sepatan,Same Day,2,4,Ontime
620779,224,2022-07-31,Ninja Xpress,Jakarta,Ciracas,Next Day,3,3,Ontime
178674,278,2022-07-05,JNE,Medan,Medan Maimun,Reguler,2,2,Ontime
280445,236,2023-02-10,JNE,Surakarta,Karangpandan,Express,1,3,Ontime
342310,289,2022-07-27,JNE,Depok,Cipayung,Express,4,4,Ontime
116638,261,2022-12-10,SiCepat,Depok,Tapos,Express,1,3,Ontime
536944,154,2022-10-01,Ninja Xpress,Pekanbaru,Marpoyan Damai,Reguler,3,2,Ontime
672083,204,2022-11-27,SiCepat,Denpasar,Tuban,Next Day,2,4,Ontime
916593,162,2022-10-26,Ninja Xpress,Yogyakarta,Terban,Same Day,5,1,Ontime
708401,208,2022-09-11,Ninja Xpress,Tangerang,Kosambi,Same Day,1,3,Ontime
383075,118,2022-09-13,SiCepat,Bandar Lampung,Tanjung Karang Timur,Reguler,3,3,Ontime
913582,134,2023-06-02,Ninja Xpress,Surabaya,Wonokromo,Express,2,3,Ontime
995867,203,2022-07-10,POS Indonesia,Padang,Padang Selatan,Reguler,3,1,Ontime
939850,286,2023-06-10,SiCepat,Denpasar,Sanur,Reguler,1,2,Ontime
409246,160,2023-04-05,SiCepat,Malang,Sumbermanjing,Next Day,3,5,Ontime
273695,114,2022-08-03,SiCepat,Semarang,Semarang Tengah,Express,4,1,Ontime
193837,190,2023-06-02,J&T Express,Padang,Lubuk Begalung,Next Day,1,1,Ontime
129242,276,2022-09-25,JNE,Bogor,Leuwiliang,Next Day,1,4,Ontime
938631,156,2022-07-29,J&T Express,Malang,Klojen,Express,5,4,Ontime
994940,283,2023-01-14,J&T Express,Makassar,Makassar Utara,Next Day,3,5,Ontime
348056,253,2022-10-04,Ninja Xpress,Semarang,Semarang Timur,Reguler,5,2,Ontime
62883,288,2023-02-06,Ninja Xpress,Pontianak,Pontianak Kota,Same Day,2,1,Ontime
475849,170,2022-06-15,J&T Express,Surabaya,Wonokromo,Reguler,5,2,Ontime
339519,224,2022-12-17,JNE,Pekanbaru,Pekanbaru Kota,Same Day,4,5,Ontime
811363,180,2022-08-24,POS Indonesia,Palembang,Ilir Timur I,Same Day,4,1,Ontime
445962,124,2022-08-29,POS Indonesia,Yogyakarta,Jetis,Express,4,1,Ontime
11623,114,2023-05-07,POS Indonesia,Padang,Padang Utara,Same Day,2,3,Ontime
657074,187,2022-11-22,POS Indonesia,Medan,Medan Johor,Express,2,2,Ontime
660856,138,2023-05-06,POS Indonesia,Padang,Pauh,Same Day,3,2,Ontime
88954,294,2022-12-01,Ninja Xpress,Bogor,Ciawi,Next Day,1,3,Ontime
570799,269,2022-12-31,POS Indonesia,Bandar Lampung,Tanjung Karang Pusat,Same Day,4,3,Ontime
562741,273,2022-08-03,JNE,Palembang,Kalidoni,Express,4,5,Ontime
278393,264,2022-06-12,J&T Express,Pontianak,Pontianak Utara,Express,1,4,Ontime
78652,114,2022-09-28,JNE,Pekanbaru,Rumbai,Next Day,3,2,Ontime
934609,145,2022-09-21,SiCepat,Surabaya,Bulak,Same Day,4,2,Ontime
199970,278,2022-09-21,Ninja Xpress,Pontianak,Pontianak Barat,Same Day,4,2,Ontime
386392,239,2022-07-18,POS Indonesia,Pontianak,Pontianak Barat,Same Day,1,5,Ontime
567044,201,2023-03-27,J&T Express,Medan,Medan Belawan,Reguler,5,3,Ontime
784690,136,2022-11-18,JNE,Tangerang,Larangan,Reguler,1,2,Ontime
286210,199,2023-04-18,POS Indonesia,Bogor,Jonggol,Next Day,2,2,Ontime
813980,152,2022-06-27,Ninja Xpress,Medan,Medan Petisah,Same Day,3,4,Ontime
578054,255,2023-03-25,J&T Express,Bekasi,Pondok Gede,Reguler,3,5,Ontime
422668,191,2022-08-28,POS Indonesia,Makassar,Tamalate,Express,5,3,Ontime
917925,178,2022-10-13,SiCepat,Semarang,Semarang Selatan,Express,2,3,Ontime
229872,176,2022-07-01,J&T Express,Denpasar,Benoa,Express,2,5,Ontime
206399,152,2023-02-18,Ninja Xpress,Bogor,Citeureup,Express,4,5,Ontime
769813,206,2022-12-17,JNE,Semarang,Semarang Barat,Next Day,5,4,Ontime
831683,183,2023-05-02,JNE,Malang,Pakis,Express,1,5,Ontime
488129,154,2023-04-12,JNE,Makassar,Wajo,Express,3,2,Ontime
540383,279,2022-12-05,POS Indonesia,Bekasi,Pondok Gede,Reguler,4,3,Ontime
942064,270,2022-09-10,SiCepat,Malang,Singosari,Next Day,1,1,Ontime
340728,295,2023-01-11,Ninja Xpress,Denpasar,Kerobokan,Reguler,4,5,Ontime
839847,186,2022-11-24,SiCepat,Tangerang,Kronjo,Reguler,3,1,Ontime
239314,165,2023-05-24,Ninja Xpress,Malang,Sukun,Same Day,5,4,Ontime
772456,128,2023-01-11,SiCepat,Tangerang,Legok,Next Day,2,1,Ontime
521541,257,2023-05-20,SiCepat,Bogor,Tanah Sereal,Same Day,3,1,Ontime
185115,132,2022-12-02,JNE,Tangerang,Sindang Jaya,Next Day,1,5,Ontime
233149,207,2022-10-01,Ninja Xpress,Bandar Lampung,Kedamaian,Same Day,4,2,Ontime
93086,295,2022-10-04,SiCepat,Semarang,Ngaliyan,Same Day,5,1,Ontime
555407,117,2023-01-10,J&T Express,Yogyakarta,Gedong Tengen,Express,3,4,Ontime
26045,299,2022-08-22,POS Indonesia,Yogyakarta,Pakualaman,Same Day,3,5,Ontime
238237,199,2023-05-29,POS Indonesia,Bandar Lampung,Rajabasa,Express,4,3,Ontime
263631,162,2022-11-29,JNE,Bandung,Panyileukan,Reguler,5,4,Ontime
517813,249,2023-05-30,SiCepat,Malang,Lowokwaru,Same Day,1,4,Ontime
379685,132,2023-03-29,SiCepat,Pekanbaru,Pekanbaru Kota,Next Day,4,5,Ontime
460251,128,2022-09-21,JNE,Batam,Galang,Same Day,5,3,Ontime
309787,242,2022-09-20,Ninja Xpress,Denpasar,Denpasar Tengah,Next Day,5,2,Ontime
737787,146,2023-05-31,JNE,Bogor,Ciawi,Express,5,1,Ontime
324953,218,2023-03-29,JNE,Bogor,Megamendung,Next Day,4,2,Ontime
569119,130,2023-02-27,J&T Express,Padang,Padang Utara,Next Day,1,5,Ontime
705677,155,2022-09-28,SiCepat,Tangerang,Ciledug,Express,2,2,Ontime
341559,176,2022-12-27,J&T Express,Makassar,Makassar Selatan,Same Day,4,3,Ontime
729501,287,2022-12-20,POS Indonesia,Semarang,Tugu,Next Day,2,1,Ontime
630294,271,2022-10-05,J&T Express,Palembang,Bukit Besar,Reguler,2,4,Ontime
838319,273,2023-05-09,J&T Express,Pekanbaru,Marpoyan Damai,Same Day,5,4,Ontime
553487,165,2022-08-09,Ninja Xpress,Makassar,Makassar Timur,Same Day,5,1,Ontime
669538,215,2023-02-14,JNE,Semarang,Semanan,Next Day,2,2,Ontime
363114,192,2023-05-29,SiCepat,Pekanbaru,Senapelan,Same Day,5,3,Ontime
863184,246,2022-09-27,POS Indonesia,Depok,Cipayung,Express,2,4,Ontime
966556,136,2023-05-24,JNE,Medan,Medan Perjuangan,Express,4,4,Ontime
604662,294,2022-08-26,JNE,Depok,Limo,Reguler,2,2,Ontime
188189,224,2023-05-01,POS Indonesia,Jakarta,Grogol Petamburan,Next Day,2,4,Ontime
904663,202,2022-07-03,Ninja Xpress,Yogyakarta,Umbulharjo,Reguler,2,1,Ontime
762551,286,2022-09-03,Ninja Xpress,Yogyakarta,Kotagede,Express,1,5,Ontime
624765,241,2022-07-27,SiCepat,Bekasi,Jatiwaringin,Reguler,1,3,Ontime
416163,151,2022-08-10,JNE,Bandung,Lengkong,Same Day,3,4,Ontime
571427,131,2023-06-05,SiCepat,Makassar,Ujung Pandang,Reguler,1,5,Ontime
647934,279,2022-10-05,JNE,Bandar Lampung,Sukabumi,Reguler,3,1,Ontime
483156,151,2023-02-27,J&T Express,Pontianak,Pontianak Barat,Same Day,4,2,Ontime
40165,196,2023-01-12,JNE,Palembang,Jakabaring,Next Day,3,1,Ontime
248363,166,2023-02-22,J&T Express,Makassar,Biringkanaya,Same Day,3,2,Ontime
36027,118,2022-08-02,Ninja Xpress,Pontianak,Pontianak Barat,Express,2,4,Ontime
778368,159,2023-05-30,Ninja Xpress,Pekanbaru,Sail,Same Day,1,5,Ontime
891657,120,2022-07-17,Ninja Xpress,Bogor,Ciawi,Same Day,1,2,Ontime
946470,159,2023-06-08,SiCepat,Makassar,Biring Romang,Same Day,4,4,Ontime
834937,162,2023-03-31,Ninja Xpress,Bandung,Bojongloa Kidul,Next Day,3,2,Ontime
984107,154,2023-01-26,JNE,Pekanbaru,Rumbai,Same Day,5,3,Ontime
126245,256,2023-01-08,SiCepat,Palembang,Kalidoni,Same Day,4,1,Ontime
332392,204,2023-03-27,J&T Express,Makassar,Makassar Utara,Reguler,4,3,Ontime
40846,220,2022-09-18,JNE,Batam,Sei Beduk,Express,2,1,Ontime
797834,111,2022-09-25,SiCepat,Denpasar,Nusa Dua,Express,5,4,Ontime
617554,233,2022-10-16,POS Indonesia,Surabaya,Tandes,Next Day,3,5,Ontime
663092,242,2023-06-02,POS Indonesia,Padang,Padang Barat,Same Day,3,2,Ontime
620605,273,2023-04-30,POS Indonesia,Yogyakarta,Danurejan,Same Day,5,5,Ontime
764858,158,2023-03-06,Ninja Xpress,Medan,Medan Kota,Next Day,4,2,Ontime
836192,184,2022-12-31,J&T Express,Pekanbaru,Sail,Next Day,2,5,Ontime
579076,283,2022-08-19,SiCepat,Pontianak,Pontianak Kota,Express,1,3,Ontime
980214,178,2023-05-23,J&T Express,Jakarta,Kemayoran,Next Day,3,4,Ontime
740757,238,2022-11-19,JNE,Medan,Medan Johor,Express,4,3,Ontime
331416,183,2022-07-12,SiCepat,Palembang,Sukabangun,Express,1,1,Ontime
186551,226,2023-03-04,SiCepat,Medan,Medan Sunggal,Next Day,4,4,Ontime
226788,149,2023-03-30,POS Indonesia,Depok,Tapos,Same Day,2,5,Ontime
916253,216,2023-01-03,SiCepat,Batam,Sekupang,Same Day,2,2,Ontime
399422,283,2022-07-24,Ninja Xpress,Surabaya,Wonokromo,Same Day,5,1,Ontime
996821,158,2023-02-24,SiCepat,Jakarta,Pasar Rebo,Next Day,2,1,Ontime
518103,174,2022-07-14,JNE,Depok,Pancoran Mas,Express,5,4,Ontime
614319,123,2022-06-26,SiCepat,Medan,Medan Barat,Reguler,5,2,Ontime
21669,290,2023-01-27,Ninja Xpress,Makassar,Bonto,Same Day,4,4,Ontime
807177,295,2023-01-09,JNE,Bandung,Astana Anyar,Next Day,5,3,Ontime
143078,152,2023-03-31,J&T Express,Surakarta,Kartasura,Same Day,2,2,Ontime
315516,295,2022-11-03,SiCepat,Bandar Lampung,Bumi Waras,Same Day,1,3,Ontime
783706,225,2023-01-10,JNE,Jakarta,Setiabudi,Next Day,2,4,Ontime
828418,274,2022-12-26,POS Indonesia,Depok,Cilodong,Same Day,5,3,Ontime
687275,182,2023-05-26,SiCepat,Pekanbaru,Bukit Raya,Next Day,5,3,Ontime
771138,163,2022-08-07,JNE,Surakarta,Jebres,Express,2,1,Ontime
520450,160,2023-02-18,JNE,Pekanbaru,Lima Puluh,Same Day,3,4,Ontime
935235,229,2022-09-21,J&T Express,Bogor,Cigombong,Same Day,3,4,Ontime
804883,196,2023-06-02,J&T Express,Bekasi,Rawalumbu,Express,5,4,Ontime
362624,248,2022-08-28,Ninja Xpress,Padang,Padang Timur,Same Day,3,4,Ontime
537563,246,2023-05-15,JNE,Padang,Nanggalo,Reguler,4,5,Ontime
663953,127,2022-12-10,SiCepat,Surabaya,Rungkut,Next Day,1,4,Ontime
420404,159,2023-02-19,POS Indonesia,Jakarta,Mampang Prapatan,Express,3,5,Ontime
